product1_Id,product2_Id,distance
31,75,3773.5593
31,78,5156.0605
31,3,6903.416
31,25,8077.504
32,32,0.0
32,68,193.55103
32,20,196.81262
32,85,207.363
32,11,242.95193
32,54,264.35956
32,81,272.51874
32,16,274.38266
32,77,274.72632
32,17,377.1316
32,15,404.4543
32,82,410.06494
32,21,431.03848
32,43,442.22824
32,22,442.7497
32,18,447.6366
32,48,481.19257
32,40,550.6129
32,7,559.0705
32,5,559.0705
32,6,559.0705
32,4,559.0705
32,10,571.20233
32,29,579.4207
32,52,597.2854
32,49,617.9099
32,65,631.13696
32,51,681.5348
32,45,703.71484
32,23,717.863
32,13,735.70135
32,80,739.7849
32,47,819.4787
32,46,843.1621
32,50,868.71094
32,86,881.1639
32,27,888.5616
32,83,905.2541
32,44,905.6714
32,79,949.65875
32,75,1012.36847
32,42,1023.7719
32,76,1024.9678
32,67,1026.5472
32,84,1114.606
32,14,1132.2085
32,31,1141.4038
32,2,1184.6936
32,28,1203.1199
32,53,1311.1606
32,39,1629.9875
32,38,1713.6831
32,78,1965.6831
32,30,2012.875
32,24,2695.3035
32,9,3374.2825
32,25,4217.357
32,3,9323.453
38,38,0.0
38,53,143.737
38,31,159.42786
38,39,177.09656
38,30,236.48572
38,42,269.52875
38,24,333.9405
38,50,342.12836
38,83,344.62955
38,46,362.81195
38,14,364.3684
38,86,400.552
38,76,401.3119
38,44,411.03793
38,47,417.0048
38,79,439.53125
38,45,507.94962
38,28,527.95154
38,2,538.32855
38,49,554.78424
38,23,583.26636
38,29,634.6593
38,13,695.5189
38,27,717.3581
38,43,739.1196
38,48,879.8999
38,80,896.7683
38,4,938.18225
38,5,938.18225
38,6,938.18225
38,7,938.18225
38,40,967.0603
38,18,970.8264
38,82,991.6704
38,15,1191.5273
38,65,1288.229
38,54,1324.9102
38,10,1533.1062
38,9,1622.8418
38,32,1713.6832
38,77,1762.949
38,22,1850.2998
38,16,1880.2314
38,85,1950.147
38,20,2111.7952
38,11,2235.7812
38,21,2391.81
38,68,2495.081
38,17,2660.8567
38,81,2710.0818
38,52,3604.0005
38,51,3802.0269
38,84,4454.4844
38,67,4581.835
38,75,4703.8247
38,3,5612.9404
38,78,6155.0293
38,25,9043.993
39,39,0.0
39,38,177.09656
39,53,187.33502
39,30,212.22595
39,31,226.03644
39,50,263.2016
39,46,284.49756
39,14,315.41846
39,79,328.75452
39,44,341.3279
39,42,354.1332
39,47,368.7844
39,86,370.37598
39,83,376.8621
39,76,386.90985
39,45,417.8652
39,24,457.50458
39,49,490.1786
39,28,503.02948
39,2,521.888
39,29,616.6803
39,23,686.02625
39,27,713.02673
39,13,721.33514
39,43,744.5492
39,80,865.84314
39,48,866.01215
39,18,874.2258
39,82,902.97656
39,40,945.23114
39,7,945.33636
39,4,945.33636
39,5,945.33636
39,6,945.33636
39,15,1112.6821
39,54,1230.14
39,65,1248.4972
39,9,1412.9163
39,10,1466.0414
39,32,1629.9877
39,77,1704.1658
39,16,1789.8904
39,22,1806.3545
39,85,1868.293
39,20,1983.8013
39,11,2206.0227
39,21,2289.896
39,68,2353.1584
39,17,2505.6873
39,81,2630.275
39,52,3462.8752
39,51,3621.7603
39,84,4175.555
39,67,4393.8027
39,75,4505.032
39,3,5410.155
39,78,5909.038
39,25,8715.166
40,40,0.0
40,48,101.90697
40,23,123.567245
40,4,139.51942
40,6,139.51942
40,7,139.51942
40,5,139.51942
40,80,139.78706
40,18,147.2676
40,82,166.92944
40,29,210.79158
40,49,219.84828
40,43,230.56653
40,45,233.9283
40,10,263.46106
40,65,273.7456
40,47,291.799
40,83,299.53473
40,44,307.00214
40,76,353.34888
40,46,353.5631
40,79,360.75708
40,50,379.65167
40,22,382.79538
40,54,388.53766
40,86,400.44635
40,42,411.87695
40,31,435.7282
40,77,435.76123
40,85,460.56018
40,15,497.1942
40,32,550.6129
40,20,628.46564
40,11,633.1382
40,16,648.5342
40,53,699.9335
40,21,708.05334
40,14,712.0751
40,13,724.54865
40,68,820.68677
40,27,888.43616
40,39,945.23114
40,38,967.0603
40,81,968.2942
40,2,1003.6259
40,28,1061.4543
40,17,1077.4579
40,30,1267.8934
40,52,1601.6309
40,51,1823.4413
40,24,1963.248
40,84,2325.7122
40,75,2433.6265
40,67,2437.627
40,9,3383.527
40,78,3718.1614
40,25,6705.073
40,3,9035.161
42,42,0.0
42,47,101.51367
42,31,106.45456
42,44,115.11902
42,50,115.13399
42,53,121.88022
42,46,122.19806
42,83,147.7796
42,76,150.34879
42,45,154.73636
42,49,163.40471
42,86,178.0588
42,23,205.58203
42,29,226.95135
42,79,244.84674
42,38,269.52878
42,48,298.4193
42,14,317.41354
42,43,325.42957
42,39,354.1332
42,80,389.35785
42,13,410.6279
42,40,411.87695
42,30,417.39224
42,18,418.26346
42,5,424.8061
42,4,424.8061
42,6,424.8061
42,7,424.8061
42,82,430.5357
42,27,462.66357
42,28,500.58005
42,2,504.38153
42,15,633.3319
42,65,651.1315
42,10,737.97644
42,54,737.99567
42,24,916.9314
42,77,953.0919
42,22,1017.0574
42,32,1023.77185
42,16,1106.0162
42,85,1128.3903
42,20,1272.1494
42,11,1309.1777
42,21,1469.1229
42,68,1592.4238
42,81,1765.6421
42,17,1765.8928
42,9,2212.4575
42,52,2511.7756
42,51,2711.1985
42,84,3331.8298
42,67,3452.8726
42,75,3530.6995
42,78,4864.168
42,3,7036.749
42,25,7706.3477
43,43,0.0
43,29,153.38991
43,4,193.36685
43,5,193.36685
43,6,193.36685
43,7,193.36685
43,49,197.85583
43,48,215.39737
43,23,222.36453
43,18,226.1881
43,45,226.59023
43,40,230.56653
43,82,257.77948
43,83,259.55997
43,46,279.2841
43,86,290.77484
43,50,294.05743
43,54,303.42682
43,47,310.0091
43,79,314.52475
43,13,318.44247
43,42,325.42957
43,44,360.04813
43,80,366.6494
43,76,381.33368
43,31,383.11884
43,32,442.22824
43,15,445.7286
43,27,457.91534
43,14,510.7374
43,65,533.225
43,53,548.0309
43,10,553.6365
43,28,563.6081
43,2,573.13806
43,77,606.5331
43,85,609.7682
43,22,640.9486
43,16,662.43616
43,11,670.079
43,38,739.1196
43,39,744.5492
43,20,764.1107
43,68,884.2144
43,21,942.21466
43,30,1004.4018
43,81,1044.3993
43,17,1105.658
43,24,1553.0659
43,52,1706.7344
43,51,1884.8513
43,84,2445.6978
43,75,2476.7253
43,67,2493.249
43,9,2529.789
43,78,3806.4617
43,25,6607.983
43,3,7802.228
44,44,0.0
44,47,14.594055
44,45,62.505096
44,46,64.94321
44,50,64.99248
44,76,90.482574
44,49,97.81816
44,42,115.11902
44,31,146.41995
44,83,186.16504
44,53,188.27359
44,79,192.85434
44,48,197.71764
44,86,203.79276
44,23,207.13284
44,29,227.2262
44,80,241.1589
44,82,286.87134
44,18,296.54166
44,40,307.00214
44,39,341.3279
44,14,345.42984
44,43,360.04813
44,4,384.1947
44,6,384.1947
44,5,384.1947
44,7,384.1947
44,38,411.03793
44,65,453.28806
44,30,509.9294
44,10,531.9077
44,15,539.09814
44,13,570.56903
44,27,619.24866
44,2,643.9337
44,54,644.64526
44,28,677.00146
44,77,759.04346
44,22,799.9656
44,32,905.6714
44,85,928.7975
44,16,952.06006
44,20,1040.1132
44,24,1092.7365
44,11,1185.7542
44,21,1198.2637
44,68,1361.8314
44,17,1537.8038
44,81,1564.4515
44,52,2226.3555
44,9,2371.1462
44,51,2402.7097
44,84,2928.1367
44,67,3117.6099
44,75,3201.904
44,78,4455.8413
44,25,7251.875
44,3,7370.1567
45,45,0.0
45,49,15.97728
45,46,41.49652
45,50,50.439804
45,47,52.434906
45,44,62.505096
45,76,127.50552
45,29,128.31906
45,48,134.56514
45,79,138.19406
45,42,154.73636
45,86,180.41125
45,83,180.66724
45,31,186.03003
45,23,187.34657
45,18,188.38843
45,82,196.02286
45,43,226.59023
45,80,226.7062
45,40,233.9283
45,53,249.50488
45,7,282.68216
45,4,282.68216
45,5,282.68216
45,6,282.68216
45,14,337.6439
45,15,411.4045
45,39,417.8652
45,65,423.77496
45,13,426.3524
45,10,457.45825
45,54,463.78336
45,27,484.22296
45,38,507.94962
45,2,557.7218
45,28,575.0744
45,30,645.3507
45,77,651.28357
45,22,687.7532
45,32,703.71484
45,16,771.5064
45,85,782.50757
45,20,879.5358
45,11,968.2629
45,21,1043.4763
45,68,1138.9749
45,24,1257.4707
45,17,1288.383
45,81,1342.1161
45,52,1998.4703
45,51,2157.189
45,9,2395.4697
45,84,2664.1719
45,67,2836.4912
45,75,2886.0356
45,78,4135.942
45,25,6899.5913
45,3,7594.208
46,46,0.0
46,50,3.748642
46,45,41.49652
46,47,52.550323
46,49,57.629654
46,44,64.94321
46,42,122.19806
46,76,131.0781
46,31,140.73792
46,86,147.55109
46,53,152.69855
46,79,155.92953
46,29,170.02707
46,83,176.702
46,14,227.97256
46,48,248.52792
46,23,250.16235
46,43,279.2841
46,39,284.49756
46,18,301.0429
46,82,315.90967
46,80,333.3416
46,40,353.5631
46,38,362.81195
46,6,371.08786
46,7,371.08786
46,4,371.08786
46,5,371.08786
46,13,383.30878
46,27,421.44427
46,2,442.29678
46,28,445.60333
46,15,467.4367
46,30,473.43127
46,54,558.26166
46,65,577.6392
46,10,656.1938
46,77,815.8063
46,32,843.1621
46,22,888.90546
46,16,907.84753
46,85,984.89655
46,24,1003.88007
46,20,1077.4922
46,11,1190.8242
46,21,1269.9872
46,68,1350.5619
46,17,1475.9132
46,81,1563.9595
46,9,2001.8358
46,52,2247.7183
46,51,2408.3472
46,84,2946.6528
46,67,3115.0303
46,75,3180.6567
46,78,4451.206
46,3,6942.8535
46,25,7172.9766
47,47,0.0
47,44,14.594055
47,45,52.434906
47,46,52.550323
47,50,52.9106
47,49,70.511826
47,76,98.38809
47,42,101.51367
47,31,157.19196
47,53,175.90091
47,48,179.7396
47,29,185.7999
47,86,189.52832
47,83,191.33383
47,23,196.16779
47,79,208.60004
47,80,248.90648
47,82,267.0313
47,18,269.6199
47,40,291.799
47,14,308.53467
47,43,310.0091
47,4,345.02844
47,5,345.02844
47,6,345.02844
47,7,345.02844
47,39,368.7844
47,38,417.0048
47,65,434.7634
47,15,458.7174
47,13,476.38043
47,10,514.1873
47,27,518.4049
47,30,523.50366
47,54,565.29315
47,2,569.6787
47,28,598.1621
47,77,699.74963
47,22,755.64185
47,32,819.47864
47,16,858.55566
47,85,879.59814
47,20,977.01855
47,11,1087.6232
47,24,1090.3339
47,21,1136.045
47,68,1274.7582
47,17,1426.5443
47,81,1474.35
47,52,2111.1628
47,9,2284.12
47,51,2284.877
47,84,2825.9497
47,67,2994.3623
47,75,3067.9937
47,78,4309.956
47,25,7063.677
47,3,7287.4395
48,48,0.0
48,82,91.442154
48,40,101.90697
48,18,118.939804
48,80,120.0437
48,49,122.43599
48,23,131.17377
48,45,134.56514
48,10,162.81866
48,29,178.5625
48,7,179.56506
48,5,179.56506
48,4,179.56506
48,6,179.56506
48,47,179.7396
48,44,197.71764
48,65,205.71112
48,43,215.39737
48,46,248.52792
48,76,262.80212
48,50,269.9613
48,42,298.4193
48,83,306.14682
48,22,317.53494
48,77,318.24997
48,15,340.5275
48,79,345.6532
48,86,346.83817
48,54,356.2669
48,31,388.6835
48,85,409.60214
48,32,481.19254
48,16,509.44595
48,11,540.3954
48,20,540.68164
48,53,562.1124
48,13,608.06665
48,14,614.26733
48,21,615.38806
48,27,713.39514
48,68,760.1094
48,39,866.0122
48,38,879.8999
48,2,882.08826
48,81,883.973
48,17,945.72034
48,28,949.78015
48,30,1126.9114
48,52,1451.4617
48,51,1642.6396
48,24,1871.4316
48,84,2132.705
48,67,2264.1135
48,75,2302.2896
48,9,3183.251
48,78,3457.1028
48,25,6241.23
48,3,8818.89
49,49,0.0
49,45,15.97728
49,46,57.629654
49,50,66.98834
49,47,70.511826
49,44,97.81816
49,29,106.15932
49,48,122.43599
49,76,156.95625
49,42,163.40471
49,18,168.50737
49,79,169.13475
49,23,172.65846
49,82,176.25569
49,43,197.85583
49,86,201.97331
49,83,212.036
49,40,219.84828
49,31,221.41512
49,80,227.56395
49,4,254.87875
49,7,254.87875
49,6,254.87875
49,5,254.87875
49,53,266.95355
49,14,324.64862
49,15,337.22784
49,13,353.4381
49,54,397.7923
49,27,407.72156
49,10,421.87775
49,65,424.6336
49,39,490.1786
49,2,502.1927
49,28,533.15784
49,38,554.78424
49,77,578.76935
49,32,617.9099
49,22,628.08484
49,16,673.3709
49,30,699.08704
49,85,718.33514
49,20,806.0352
49,11,853.3681
49,21,963.4302
49,68,1034.1964
49,17,1177.6532
49,81,1223.464
49,24,1330.0348
49,52,1867.546
49,51,2031.5951
49,9,2386.1938
49,84,2543.311
49,67,2692.4067
49,75,2726.7095
49,78,3965.2761
49,25,6699.3022
49,3,7619.4297
50,50,0.0
50,46,3.748642
50,45,50.439804
50,47,52.9106
50,44,64.99248
50,49,66.98834
50,42,115.13399
50,76,127.15785
50,53,134.70695
50,31,139.41624
50,86,161.36708
50,79,166.83543
50,83,178.49663
50,29,185.66356
50,14,227.58672
50,39,263.2016
50,23,263.5036
50,48,269.9613
50,43,294.05743
50,18,326.703
50,38,342.12836
50,82,347.82874
50,80,361.29346
50,13,374.02112
50,40,379.65167
50,6,402.18994
50,4,402.18994
50,5,402.18994
50,7,402.18994
50,27,410.59448
50,2,425.333
50,28,425.53687
50,30,430.94055
50,15,490.76678
50,54,588.4472
50,65,617.53485
50,10,691.89685
50,77,849.44135
50,32,868.711
50,22,936.62823
50,16,946.9266
50,24,951.5632
50,85,1026.5677
50,20,1116.4133
50,11,1231.6832
50,21,1320.5022
50,68,1390.5901
50,17,1523.1416
50,81,1606.8826
50,9,1953.5348
50,52,2298.0845
50,51,2453.2063
50,84,2999.643
50,67,3166.268
50,75,3232.4214
50,78,4506.5635
50,3,6838.5273
50,25,7224.9224
51,51,0.00024414062
51,52,50.914795
51,67,212.93005
51,84,232.14648
51,75,259.4215
51,68,330.44543
51,81,337.20312
51,17,369.24365
51,20,398.25208
51,21,523.1519
51,78,568.1592
51,85,621.5135
51,11,650.91003
51,32,681.5348
51,16,686.32355
51,77,689.93774
51,22,906.9446
51,54,1199.2919
51,15,1212.6987
51,10,1324.0583
51,65,1448.4307
51,82,1472.9325
51,18,1546.554
51,48,1642.6396
51,40,1823.4414
51,7,1842.0951
51,6,1842.0951
51,5,1842.0951
51,4,1842.0951
51,43,1884.8513
51,80,1938.8539
51,29,1952.419
51,25,2008.0613
51,49,2031.5951
51,45,2157.1887
51,23,2216.1897
51,13,2232.086
51,47,2284.877
51,27,2366.7017
51,44,2402.7097
51,46,2408.3472
51,50,2453.206
51,86,2477.931
51,76,2623.534
51,83,2659.3599
51,79,2665.0444
51,42,2711.1982
51,14,2818.5684
51,31,2958.0344
51,28,2991.35
51,2,3055.8403
51,53,3145.7285
51,39,3621.7603
51,38,3802.0269
51,30,4141.5747
51,24,5031.6416
51,9,5454.8486
51,3,12341.176
52,52,0.0
52,51,50.914795
52,81,215.35754
52,67,226.58362
52,68,240.69641
52,75,258.23718
52,84,261.70654
52,17,298.10303
52,20,313.3496
52,21,385.26947
52,85,476.24908
52,11,482.6449
52,77,555.8535
52,16,568.56537
52,32,597.2854
52,78,632.4822
52,22,724.1404
52,54,1050.2181
52,15,1084.8599
52,10,1119.71
52,65,1262.3381
52,82,1300.7609
52,18,1396.3945
52,48,1451.4617
52,40,1601.6309
52,7,1619.2593
52,6,1619.2593
52,5,1619.2593
52,4,1619.2593
52,43,1706.7344
52,80,1725.1605
52,29,1787.2322
52,49,1867.546
52,23,1977.543
52,45,1998.4703
52,47,2111.1628
52,13,2116.1511
52,44,2226.3555
52,25,2243.8484
52,46,2247.7183
52,27,2255.1743
52,50,2298.0845
52,86,2298.308
52,76,2433.9812
52,83,2456.3638
52,79,2485.1294
52,42,2511.7756
52,14,2645.8127
52,31,2750.215
52,28,2883.3735
52,2,2914.0957
52,53,2967.9873
52,39,3462.8752
52,38,3604.0005
52,30,3981.2817
52,24,4875.9546
52,9,5420.866
52,3,12265.463
53,53,0.00012207031
53,42,121.88022
53,50,134.70697
53,38,143.737
53,31,144.81519
53,46,152.69855
53,47,175.90091
53,39,187.33502
53,44,188.27359
53,30,199.21332
53,76,225.9964
53,14,229.1828
53,45,249.50488
53,86,261.2992
53,49,266.95355
53,83,284.72202
53,79,320.2713
53,2,400.53967
53,29,405.33893
53,28,413.534
53,23,415.31705
53,27,475.7574
53,13,477.4027
53,43,548.0309
53,24,558.65356
53,48,562.1124
53,80,614.7101
53,18,658.3607
53,82,673.3369
53,40,699.9335
53,7,703.53143
53,4,703.53143
53,5,703.53143
53,6,703.53143
53,15,794.69617
53,65,940.4414
53,54,986.4746
53,10,1079.167
53,77,1282.6746
53,32,1311.1608
53,16,1396.9949
53,22,1403.4448
53,85,1517.997
53,20,1615.834
53,9,1639.2764
53,11,1738.2059
53,21,1875.0441
53,68,1973.0046
53,17,2107.1538
53,81,2186.7598
53,52,2967.9873
53,51,3145.7285
53,84,3769.7158
53,67,3902.7012
53,75,4009.329
53,78,5354.3657
53,3,5963.527
53,25,8142.5566
54,54,0.0
54,15,212.29141
54,16,234.44414
54,18,236.71771
54,4,243.06589
54,6,243.06589
54,7,243.06589
54,5,243.06589
54,32,264.35956
54,82,272.94937
54,29,300.1372
54,43,303.42682
54,48,356.2669
54,77,357.83203
54,85,382.04276
54,40,388.53766
54,11,390.69888
54,49,397.7923
54,22,400.77844
54,20,442.5936
54,68,446.63113
54,45,463.78336
54,17,464.04938
54,10,483.48648
54,65,487.8131
54,21,506.8626
54,80,509.78793
54,13,512.3571
54,86,536.4657
54,23,548.86945
54,46,558.26166
54,47,565.29315
54,81,575.3892
54,50,588.44714
54,27,608.13916
54,79,623.14966
54,83,625.2525
54,44,644.64526
54,42,737.9957
54,14,745.14197
54,76,750.3937
54,31,819.33594
54,28,861.46826
54,2,951.2501
54,53,986.4746
54,52,1050.2181
54,51,1199.2919
54,39,1230.14
54,38,1324.9102
54,84,1576.4059
54,30,1636.0358
54,75,1657.6531
54,67,1694.5796
54,24,2255.8904
54,78,2732.342
54,9,2941.2295
54,25,5116.506
54,3,8812.95
65,65,0.0
65,10,165.48682
65,82,181.83772
65,48,205.71112
65,80,206.58633
65,22,224.97214
65,18,240.69444
65,40,273.7456
65,77,286.17395
65,5,314.40714
65,4,314.40714
65,6,314.40714
65,7,314.40714
65,85,374.33603
65,23,377.00873
65,15,406.78632
65,45,423.77496
65,49,424.6336
65,29,434.30627
65,47,434.7634
65,44,453.28806
65,21,466.38538
65,16,469.3672
65,20,485.63678
65,54,487.8131
65,43,533.225
65,76,565.1869
65,86,569.2052
65,46,577.6392
65,11,606.28876
65,83,615.8169
65,50,617.5349
65,32,631.13696
65,42,651.1315
65,79,651.9342
65,31,698.08466
65,68,772.3251
65,17,816.091
65,81,899.88293
65,14,912.80615
65,53,940.4414
65,13,1075.4478
65,27,1158.5437
65,39,1248.4972
65,52,1262.3381
65,38,1288.229
65,2,1444.6802
65,51,1448.4307
65,28,1488.2084
65,30,1688.034
65,84,1891.1367
65,67,2087.4087
65,75,2158.4243
65,24,2386.9497
65,78,3154.1396
65,9,3743.1157
65,25,5824.5806
65,3,9706.88
67,67,0.0
67,75,55.358887
67,51,212.93005
67,78,217.82166
67,52,226.58362
67,84,265.21716
67,81,507.40588
67,68,574.0325
67,17,665.6222
67,20,787.9586
67,21,907.2789
67,11,1001.44214
67,85,1017.89984
67,32,1026.5472
67,16,1122.865
67,77,1165.9043
67,22,1415.5422
67,25,1509.7533
67,54,1694.5796
67,15,1779.698
67,10,1911.61
67,82,2061.8076
67,65,2087.4087
67,18,2170.0552
67,48,2264.1135
67,40,2437.6272
67,5,2461.0405
67,7,2461.0405
67,6,2461.0405
67,4,2461.0405
67,43,2493.249
67,80,2600.4534
67,29,2615.122
67,49,2692.4067
67,45,2836.491
67,23,2872.9526
67,13,2895.3645
67,47,2994.3623
67,27,3047.813
67,46,3115.0303
67,44,3117.6099
67,86,3161.9558
67,50,3166.268
67,83,3320.8865
67,79,3339.1191
67,76,3357.0747
67,42,3452.8726
67,14,3542.0923
67,31,3689.0679
67,28,3703.9175
67,2,3750.192
67,53,3902.7012
67,39,4393.8027
67,38,4581.835
67,30,4947.406
67,24,5871.5103
67,9,6273.2207
67,3,13292.274
68,68,0.0
68,81,88.648926
68,20,115.45676
68,85,171.91632
68,11,175.13556
68,17,190.01178
68,32,193.55103
68,21,199.11053
68,52,240.69641
68,77,260.12207
68,16,261.47247
68,51,330.44543
68,22,364.57248
68,54,446.63113
68,75,546.749
68,84,551.3845
68,67,574.0325
68,15,579.67505
68,10,614.0112
68,82,658.6
68,18,681.14777
68,48,760.1094
68,65,772.32513
68,40,820.68677
68,6,859.40643
68,7,859.40643
68,4,859.40643
68,5,859.40643
68,43,884.21436
68,29,960.4573
68,80,974.16296
68,49,1034.1963
68,45,1138.9749
68,23,1139.921
68,13,1259.7166
68,47,1274.7582
68,78,1298.413
68,46,1350.5619
68,44,1361.8314
68,50,1390.5901
68,27,1400.8475
68,86,1409.4496
68,83,1469.6095
68,79,1479.4941
68,76,1497.5394
68,42,1592.4238
68,14,1700.4218
68,31,1748.7379
68,28,1859.1028
68,2,1865.0532
68,53,1973.0046
68,39,2353.1582
68,38,2495.081
68,30,2784.253
68,25,3349.1963
68,24,3637.6494
68,9,4287.889
68,3,10706.288
75,75,0.0
75,67,55.358887
75,52,258.23718
75,51,259.4215
75,78,298.18347
75,84,327.8927
75,81,487.09082
75,68,546.749
75,17,675.87463
75,20,832.3434
75,21,912.99445
75,11,932.8253
75,32,1012.36847
75,85,1022.13275
75,16,1147.9729
75,77,1224.5244
75,22,1424.5463
75,54,1657.6531
75,25,1786.1556
75,15,1827.5421
75,10,1928.0967
75,82,2093.205
75,65,2158.4243
75,18,2170.384
75,48,2302.2898
75,40,2433.6265
75,5,2452.0679
75,7,2452.0679
75,6,2452.0679
75,4,2452.0679
75,43,2476.725
75,29,2624.0068
75,80,2646.017
75,49,2726.7095
75,13,2871.372
75,45,2886.0356
75,23,2918.5981
75,27,3042.8462
75,47,3067.9934
75,46,3180.6567
75,44,3201.904
75,86,3227.9678
75,50,3232.4214
75,83,3369.8125
75,79,3372.7944
75,76,3428.956
75,42,3530.6992
75,14,3617.0376
75,28,3714.5635
75,2,3761.345
75,31,3773.5596
75,53,4009.329
75,39,4505.032
75,38,4703.8247
75,30,5056.291
75,24,6012.9697
75,9,6390.0654
75,3,13437.013
76,76,6.1035156e-05
76,44,90.482574
76,47,98.38809
76,50,127.15785
76,45,127.50552
76,46,131.0781
76,42,150.34879
76,49,156.95625
76,31,164.96906
76,23,199.60638
76,53,225.9964
76,83,226.48102
76,79,255.45224
76,29,256.7531
76,48,262.80212
76,80,294.2199
76,86,300.5945
76,40,353.34888
76,18,364.71777
76,14,368.08997
76,43,381.33368
76,82,383.7273
76,39,386.90985
76,38,401.3119
76,6,441.05276
76,7,441.05276
76,4,441.05276
76,5,441.05276
76,30,507.65186
76,65,565.1869
76,13,580.8562
76,2,617.078
76,10,618.57794
76,15,622.4342
76,27,628.6992
76,28,677.43665
76,54,750.3937
76,77,850.9088
76,22,912.0969
76,32,1024.9678
76,85,1060.7607
76,16,1076.8591
76,24,1092.8044
76,20,1200.2478
76,11,1280.5735
76,21,1348.896
76,68,1497.5394
76,17,1705.517
76,81,1719.2244
76,9,2396.4688
76,52,2433.9812
76,51,2623.534
76,84,3178.6448
76,67,3357.0747
76,75,3428.9563
76,78,4739.081
76,3,7344.245
76,25,7630.0254
77,77,0.0
77,22,130.52023
77,20,131.17636
77,85,138.25821
77,21,180.60413
77,16,189.3097
77,10,217.75253
77,11,223.7045
77,68,260.12207
77,32,274.72632
77,65,286.17395
77,82,291.68307
77,15,300.8493
77,48,318.24997
77,81,326.45062
77,17,357.05786
77,54,357.83203
77,18,361.83545
77,40,435.76123
77,80,444.18005
77,6,494.55695
77,7,494.55695
77,4,494.55695
77,5,494.55695
77,52,555.8535
77,49,578.76935
77,29,583.0043
77,23,600.9741
77,43,606.5331
77,45,651.28357
77,51,689.93774
77,47,699.74963
77,44,759.04346
77,46,815.8063
77,50,849.44135
77,76,850.9088
77,86,899.7362
77,42,953.0919
77,83,970.40234
77,13,1002.27094
77,79,1004.2784
77,84,1067.3677
77,27,1102.6471
77,31,1113.0664
77,14,1161.6428
77,67,1165.9043
77,75,1224.5244
77,53,1282.6746
77,2,1507.0155
77,28,1533.7506
77,39,1704.1658
77,38,1762.949
77,78,2018.4302
77,30,2072.9521
77,24,2886.1023
77,9,3863.2715
77,25,4312.33
77,3,10040.412
78,78,0.0
78,67,217.82178
78,75,298.1836
78,84,431.4331
78,51,568.1592
78,52,632.4822
78,25,834.8301
78,81,1188.3988
78,17,1236.5608
78,68,1298.413
78,20,1573.5985
78,21,1642.8699
78,11,1840.7831
78,16,1893.814
78,85,1909.3525
78,32,1965.6831
78,77,2018.4302
78,22,2343.5786
78,15,2714.4128
78,54,2732.342
78,10,2943.0654
78,65,3154.1394
78,82,3190.4194
78,18,3327.672
78,48,3457.103
78,40,3718.1614
78,5,3720.0183
78,7,3720.0183
78,6,3720.0183
78,4,3720.0183
78,43,3806.4614
78,80,3846.5645
78,29,3884.857
78,49,3965.2761
78,45,4135.942
78,13,4159.177
78,23,4242.112
78,27,4270.48
78,47,4309.956
78,46,4451.206
78,44,4455.842
78,50,4506.5635
78,86,4548.2393
78,76,4739.081
78,79,4768.729
78,83,4771.546
78,42,4864.168
78,14,4899.3145
78,28,5075.244
78,31,5156.0605
78,2,5156.106
78,53,5354.366
78,39,5909.038
78,38,6155.0293
78,30,6525.7607
78,24,7531.302
78,9,7689.4067
78,3,15088.713
79,79,0.0
79,83,136.50851
79,45,138.19406
79,46,155.92953
79,86,157.2002
79,50,166.83543
79,49,169.13475
79,31,172.04706
79,44,192.85434
79,47,208.60004
79,29,210.25958
79,42,244.84674
79,76,255.45224
79,18,299.60446
79,82,301.43317
79,23,311.27414
79,43,314.52475
79,53,320.2713
79,39,328.75452
79,14,343.41156
79,48,345.6532
79,80,349.02344
79,4,351.1684
79,5,351.1684
79,6,351.1684
79,7,351.1684
79,40,360.75708
79,38,439.53125
79,13,514.2115
79,28,565.29425
79,2,583.7544
79,27,585.0041
79,54,623.14966
79,65,651.9342
79,30,660.74615
79,15,663.2898
79,10,743.3179
79,32,949.6587
79,22,978.6785
79,77,1004.2784
79,85,1049.3613
79,16,1086.8108
79,24,1175.8494
79,20,1211.2937
79,11,1295.803
79,21,1391.9872
79,68,1479.4941
79,17,1653.8064
79,81,1705.3134
79,9,2323.9163
79,52,2485.1294
79,51,2665.0444
79,84,3170.7002
79,67,3339.1191
79,75,3372.7944
79,78,4768.729
79,3,7327.6406
79,25,7683.947
80,80,0.0
80,48,120.0437
80,40,139.78706
80,18,154.38269
80,82,156.09956
80,23,182.66058
80,10,198.61575
80,65,206.58633
80,5,213.98273
80,6,213.98273
80,4,213.98273
80,7,213.98273
80,45,226.7062
80,49,227.56395
80,44,241.1589
80,29,241.62007
80,47,248.90648
80,76,294.2199
80,46,333.3416
80,22,346.7429
80,79,349.02344
80,50,361.29346
80,43,366.6494
80,83,375.4123
80,86,381.66302
80,42,389.35785
80,31,411.8133
80,77,444.18005
80,15,457.55753
80,54,509.78793
80,85,568.4502
80,53,614.7101
80,14,619.9208
80,16,660.8938
80,21,688.3932
80,20,717.99646
80,32,739.7849
80,11,754.9619
80,13,800.90015
80,39,865.84314
80,38,896.7683
80,27,898.1484
80,68,974.16296
80,2,1025.7916
80,28,1096.1852
80,81,1145.1218
80,17,1148.776
80,30,1159.3491
80,52,1725.1605
80,24,1903.3412
80,51,1938.8539
80,84,2387.9302
80,67,2600.4536
80,75,2646.017
80,9,3270.8013
